consensus.cluster	chr	start	end	strand	tpm
41657	chrX	4936147	4936215	-	17312
41658	chrX	4936496	4936526	-	98
41659	chrX	4938001	4938142	-	3428
41660	chrX	4960126	4960127	-	157
41661	chrX	4960274	4960333	-	202
41662	chrX	4961101	4961217	-	3735
41663	chrX	5013749	5013760	-	69
41664	chrX	5079465	5079498	-	54
41665	chrX	5081386	5081485	-	626
41666	chrX	5082741	5082745	-	90
41667	chrX	5082915	5083013	-	608
41668	chrX	5084683	5084773	-	744
41669	chrX	5181956	5182058	-	207
41670	chrX	5182313	5182430	-	7111
41671	chrX	5188801	5188885	-	7161
41672	chrX	5194573	5194591	-	134
41673	chrX	5305464	5305509	-	77
41674	chrX	5305646	5305802	-	16844
41675	chrX	5307174	5307456	-	9131
41676	chrX	5308928	5308995	-	631
41677	chrX	5311100	5311126	-	298
41678	chrX	5311205	5311392	-	2882
41679	chrX	5311624	5311643	-	151
41680	chrX	5311685	5311769	-	475
41681	chrX	5311873	5311962	-	93326
41682	chrX	5317277	5317308	-	1163
41683	chrX	5320055	5320091	-	55
41684	chrX	5322596	5322723	-	771
41685	chrX	5329271	5329350	-	289
41686	chrX	5370634	5370679	-	144
41687	chrX	5410824	5410893	-	5112
41688	chrX	5415915	5416023	-	221
41689	chrX	5417401	5417459	-	548
41690	chrX	5420563	5420639	-	698
41691	chrX	5420809	5420914	-	2257
41692	chrX	5425460	5425493	-	136
41693	chrX	5489593	5489643	-	157
41694	chrX	5496048	5496049	-	70
41695	chrX	5500521	5500599	-	710
41696	chrX	5501062	5501146	-	79
41697	chrX	5506693	5506694	-	86
41698	chrX	5506815	5506816	-	108
41699	chrX	5506899	5506938	-	577
41700	chrX	5509138	5509229	-	152
41701	chrX	5524600	5524604	-	110
41702	chrX	5614359	5614486	-	2119
41703	chrX	5615726	5615797	-	188
41704	chrX	5616285	5616306	-	145
41705	chrX	5616349	5616472	-	16755
41706	chrX	5618585	5618642	-	365
41707	chrX	5618689	5618801	-	401
41708	chrX	5619868	5619920	-	544
41709	chrX	5620025	5620026	-	66
41710	chrX	5620526	5620578	-	2260
41711	chrX	5622432	5622580	-	9932
41712	chrX	5639193	5639274	-	311
41713	chrX	5648490	5648491	-	94
41714	chrX	5663374	5663440	-	264
41715	chrX	5665079	5665178	-	143
41716	chrX	5665541	5665634	-	155
41717	chrX	5665714	5665763	-	78
41718	chrX	5665868	5666012	-	1468
41719	chrX	5666484	5666501	-	57
41720	chrX	5671418	5671520	-	379
41721	chrX	5671694	5671828	-	2623
41722	chrX	5679895	5679970	-	630
41723	chrX	5684252	5684256	-	98
41724	chrX	5689403	5689506	-	1177
41725	chrX	5693836	5693942	-	295
41726	chrX	5694158	5694237	-	466
41727	chrX	5695168	5695211	-	892
41728	chrX	5715519	5715555	-	118
41729	chrX	5729689	5729690	-	66
41730	chrX	5737932	5737990	-	672
41731	chrX	5738034	5738039	-	289
41732	chrX	5744234	5744265	-	181
41733	chrX	5747227	5747301	-	771
41734	chrX	5754872	5755023	-	889
41735	chrX	5755327	5755380	-	72
41736	chrX	5758170	5758201	-	66
41737	chrX	5761277	5761321	-	214
41738	chrX	5764130	5764202	-	611
41739	chrX	5770560	5770561	-	152
41740	chrX	5770775	5770778	-	137
41741	chrX	5791509	5791592	-	598
41742	chrX	5812769	5812798	-	105
41743	chrX	5812892	5813019	-	687
41744	chrX	5832129	5832165	-	1895
41745	chrX	5832207	5832212	-	6172
41746	chrX	5835367	5835382	-	68
41747	chrX	5837704	5837757	-	451
41748	chrX	5845646	5845708	-	139
41749	chrX	5853587	5853619	-	152
41750	chrX	5864977	5865161	-	8398
41751	chrX	5871406	5871436	-	66
41752	chrX	5873232	5873376	-	2721
41753	chrX	5874199	5874202	-	113
41754	chrX	5874541	5874655	-	996
41755	chrX	5876729	5876870	-	1521
41756	chrX	5879535	5879824	-	9264
41757	chrX	5906026	5906027	-	60
41758	chrX	5909439	5909488	-	101
41759	chrX	5913555	5913752	-	677
41760	chrX	5914880	5914883	-	69
41761	chrX	5916290	5916353	-	1942
41762	chrX	5916416	5916421	-	81
41763	chrX	5916777	5916793	-	84
41764	chrX	5950567	5950721	-	622
41765	chrX	5959333	5959337	-	56
41766	chrX	5962738	5962812	-	231
41767	chrX	5978649	5978707	-	122
41768	chrX	6004719	6004786	-	73
41769	chrX	6036354	6036424	-	443
41770	chrX	6036823	6036831	-	58
41771	chrX	6037070	6037276	-	9022
41772	chrX	6066132	6066198	-	57
41773	chrX	6066350	6066470	-	4808
41774	chrX	6074853	6074854	-	67
41775	chrX	6077481	6077482	-	97
41776	chrX	6089924	6090028	-	287
41777	chrX	6090185	6090270	-	472
41778	chrX	6091388	6091469	-	716
41779	chrX	6143017	6143025	-	115
41780	chrX	6143374	6143379	-	67
41781	chrX	6159828	6159868	-	74
41782	chrX	6192436	6192497	-	346
41783	chrX	6198367	6198390	-	79
41784	chrX	6224077	6224155	-	450
41785	chrX	6224899	6224916	-	94
41786	chrX	6224969	6225143	-	12170
41787	chrX	6227166	6227236	-	220
41788	chrX	6255451	6255480	-	472
41789	chrX	6258287	6258288	-	113
41790	chrX	6261625	6261629	-	91
41791	chrX	6266874	6266890	-	109
41792	chrX	6266952	6267080	-	1339
41793	chrX	6267126	6267251	-	1682
41794	chrX	6276649	6276808	-	6056
41795	chrX	6279163	6279418	-	38694
41796	chrX	6279537	6279542	-	72
41797	chrX	6279600	6279645	-	89
41798	chrX	6282170	6282224	-	169
41799	chrX	6283567	6283633	-	6927
41800	chrX	6284855	6284928	-	112
41801	chrX	6286412	6286563	-	2289
41802	chrX	6287570	6287631	-	242
41803	chrX	6287805	6287997	-	736
41804	chrX	6291165	6291251	-	1188
41805	chrX	6291350	6291405	-	142
41806	chrX	6293947	6294263	-	1782
41807	chrX	6294311	6294422	-	44470
41808	chrX	6294924	6294960	-	85
41809	chrX	6295044	6295343	-	3835
41810	chrX	6295428	6295599	-	574
41811	chrX	6300277	6300300	-	62
41812	chrX	6301120	6301307	-	1028
41813	chrX	6346017	6346037	-	81
41814	chrX	6349992	6350399	-	12830
41815	chrX	6359331	6359442	-	1448
41816	chrX	6362447	6362500	-	105
41817	chrX	6362856	6363027	-	5650
41818	chrX	6364177	6364178	-	53
41819	chrX	6364356	6364426	-	195
41820	chrX	6368256	6368352	-	474
41821	chrX	6368396	6368419	-	58
41822	chrX	6372831	6372927	-	646
41823	chrX	6375272	6375305	-	59
41824	chrX	6461673	6461705	-	89
41825	chrX	6476902	6476943	-	210
41826	chrX	6478863	6478890	-	1824
41827	chrX	6504089	6504151	-	160
41828	chrX	6519641	6519693	-	123
41829	chrX	6527472	6527500	-	58
41830	chrX	6527833	6527909	-	209
41831	chrX	6532341	6532415	-	254
41832	chrX	6533159	6533291	-	15774
41833	chrX	6552331	6552408	-	121
41834	chrX	6594705	6594755	-	480
41835	chrX	6654110	6654290	-	9516
41836	chrX	6654357	6654431	-	402
41837	chrX	6654882	6654995	-	258
41838	chrX	6661222	6661273	-	206
41839	chrX	6661384	6661458	-	2261
41840	chrX	6672133	6672181	-	289
41841	chrX	6673894	6673969	-	148
41842	chrX	6677785	6677894	-	134
41843	chrX	6678042	6678319	-	10723
41844	chrX	6687368	6687474	-	3016
41845	chrX	6690619	6690663	-	91
41846	chrX	6690887	6691048	-	230
41847	chrX	6694959	6695020	-	818
41848	chrX	6699415	6699482	-	876
41849	chrX	6711257	6711320	-	117
41850	chrX	6727220	6727226	-	574
41851	chrX	6730526	6730534	-	235
41852	chrX	6741982	6742178	-	706
41853	chrX	6742271	6742328	-	168
41854	chrX	6743104	6743154	-	218
41855	chrX	6743242	6743243	-	207
41856	chrX	6744170	6744262	-	19948
41857	chrX	6747278	6747329	-	68
41858	chrX	6759490	6759491	-	102
41859	chrX	6771975	6772062	-	380
41860	chrX	6779669	6779675	-	1740
41861	chrX	6785724	6785756	-	63
41862	chrX	6786373	6786412	-	95
41863	chrX	6791298	6791299	-	91
41864	chrX	6800709	6800733	-	111
41865	chrX	6803540	6803620	-	1783
41866	chrX	6816523	6816584	-	128
41867	chrX	6820863	6820915	-	291
41868	chrX	6821883	6821934	-	116
41869	chrX	6822685	6822686	-	63
41870	chrX	6824738	6824784	-	115
41871	chrX	6824961	6825011	-	81
41872	chrX	6831805	6831890	-	1313
41873	chrX	6843829	6843937	-	433
41874	chrX	6849490	6849521	-	293
41875	chrX	6852597	6852641	-	114
41876	chrX	6968356	6968415	-	162
41877	chrX	6968740	6968772	-	151
41878	chrX	6972884	6973025	-	1169
41879	chrX	6973305	6973444	-	1424
41880	chrX	6981661	6981692	-	691
41881	chrX	6994843	6994888	-	255
41882	chrX	7011095	7011156	-	454
41883	chrX	7049942	7050089	-	2354
41884	chrX	7098042	7098053	-	398
41885	chrX	7102242	7102248	-	80
41886	chrX	7102292	7102297	-	88
41887	chrX	7104418	7104485	-	131
41888	chrX	7110013	7110318	-	1847
41889	chrX	7206338	7206381	-	115
41890	chrX	7284902	7284997	-	209
41891	chrX	7285933	7285963	-	94
41892	chrX	7286132	7286230	-	1509
41893	chrX	7290478	7290522	-	100
41894	chrX	7290781	7290811	-	144
41895	chrX	7291207	7291314	-	2508
41896	chrX	7323741	7323768	-	134
41897	chrX	7347154	7347351	-	533
41898	chrX	7347416	7347572	-	8766
41899	chrX	7382936	7383041	-	2163
41900	chrX	7398698	7398768	-	57
41901	chrX	7403117	7403233	-	11202
41902	chrX	7404524	7404560	-	58
41903	chrX	7411915	7411921	-	250
41904	chrX	7453330	7453363	-	241
41905	chrX	7489418	7489451	-	81
41906	chrX	7493115	7493372	-	64147
41907	chrX	7511910	7512073	-	8173
41908	chrX	7517625	7517657	-	54
41909	chrX	7536868	7537037	-	3843
41910	chrX	7548000	7548015	-	959
41911	chrX	7585884	7585888	-	61
41912	chrX	7585988	7586053	-	118
41913	chrX	7586118	7586232	-	48604
41914	chrX	7696703	7696704	-	144
41915	chrX	7709740	7709781	-	98
41916	chrX	7729368	7729389	-	133
41917	chrX	7732088	7732168	-	97
41918	chrX	7733706	7733717	-	60
41919	chrX	7734307	7734308	-	103
41920	chrX	7734357	7734454	-	212
41921	chrX	7734533	7734694	-	768
41922	chrX	7777328	7777348	-	114
41923	chrX	7834889	7834938	-	349
41924	chrX	7845565	7845605	-	66
41925	chrX	7852869	7853005	-	734
41926	chrX	7854192	7854302	-	7645
41927	chrX	7866204	7866304	-	346
41928	chrX	7869926	7870043	-	260
41929	chrX	7870220	7870340	-	2387
41930	chrX	7884615	7884701	-	151
41931	chrX	7887697	7887725	-	113
41932	chrX	7888063	7888096	-	145
41933	chrX	7888153	7888187	-	121
41934	chrX	7888432	7888555	-	261
41935	chrX	7888732	7888786	-	234
41936	chrX	7893060	7893085	-	168
41937	chrX	7893358	7893647	-	4284
41938	chrX	7893699	7893838	-	6044
41939	chrX	7895657	7895706	-	58
41940	chrX	7898083	7898111	-	264
41941	chrX	7899145	7899260	-	9314
41942	chrX	7900141	7900153	-	621
41943	chrX	7900261	7900307	-	215
41944	chrX	7900600	7900637	-	115
41945	chrX	7900816	7900976	-	646
41946	chrX	7901268	7901385	-	5929
41947	chrX	7930157	7930233	-	247
41948	chrX	7930376	7930422	-	96
41949	chrX	7930893	7931038	-	1474
41950	chrX	7931318	7931391	-	4847
41951	chrX	7932788	7932850	-	190
41952	chrX	7933297	7933349	-	298
41953	chrX	7944641	7944680	-	3751
41954	chrX	7955940	7955947	-	642
41955	chrX	7955998	7956004	-	96
41956	chrX	7957464	7957742	-	599
41957	chrX	7965225	7965283	-	644
41958	chrX	7968145	7968147	-	88
41959	chrX	7968232	7968315	-	1954
41960	chrX	7973509	7973567	-	65
41961	chrX	8020117	8020175	-	70
41962	chrX	8021352	8021437	-	1883
41963	chrX	8031207	8031276	-	469
41964	chrX	8037503	8037516	-	21922
41965	chrX	8040914	8041016	-	223
41966	chrX	8041347	8041396	-	59
41967	chrX	8052045	8052082	-	56
41968	chrX	8052233	8052326	-	175
41969	chrX	8052390	8052575	-	257
41970	chrX	8056677	8056701	-	121
41971	chrX	8059710	8059730	-	132
41972	chrX	8060157	8060158	-	132
41973	chrX	8060652	8060653	-	99
41974	chrX	8060933	8060972	-	1225
41975	chrX	8061341	8061397	-	208
41976	chrX	8061440	8061457	-	123
41977	chrX	8074521	8074560	-	73
41978	chrX	8075357	8075514	-	514
41979	chrX	8081578	8081604	-	1100
41980	chrX	8085164	8085315	-	242
41981	chrX	8092098	8092113	-	198
41982	chrX	8093874	8093875	-	57
41983	chrX	8093968	8094065	-	3034
41984	chrX	8099615	8099710	-	658
41985	chrX	8102017	8102107	-	922
41986	chrX	8104158	8104259	-	154
41987	chrX	8104939	8105019	-	617
41988	chrX	8105976	8106084	-	1507
41989	chrX	8107788	8107811	-	84
41990	chrX	8116098	8116176	-	937
41991	chrX	8120986	8121151	-	1088
41992	chrX	8130150	8130193	-	326
41993	chrX	8141800	8141828	-	110
41994	chrX	8141918	8142104	-	2584
41995	chrX	8142226	8142280	-	851
41996	chrX	8143506	8143512	-	69
41997	chrX	8143561	8143664	-	1011
41998	chrX	8145153	8145279	-	460
41999	chrX	8145522	8145603	-	595
42000	chrX	8149358	8149359	-	61
42001	chrX	8149623	8149692	-	268
42002	chrX	8152185	8152281	-	552
42003	chrX	8157304	8157384	-	392
42004	chrX	8162042	8162115	-	229
42005	chrX	8162570	8162631	-	151
42006	chrX	8162675	8162849	-	3524
42007	chrX	8175588	8175632	-	71
42008	chrX	8176892	8176956	-	548
42009	chrX	8223576	8223622	-	84
42010	chrX	8237853	8237940	-	150
42011	chrX	8243236	8243332	-	546
42012	chrX	8251600	8251715	-	4186
42013	chrX	8274115	8274179	-	178
42014	chrX	8274256	8274287	-	59
42015	chrX	8398253	8398309	-	467
42016	chrX	8405230	8405300	-	61
42017	chrX	8407210	8407313	-	1639
42018	chrX	8409871	8409876	-	158
42019	chrX	8410094	8410095	-	95
42020	chrX	8411653	8411654	-	627
42021	chrX	8433809	8433883	-	5435
42022	chrX	8435891	8435948	-	340
42023	chrX	8436579	8436980	-	3520
42024	chrX	8442032	8442284	-	4146
42025	chrX	8457371	8457380	-	109
42026	chrX	8457546	8457806	-	31492
42027	chrX	8460826	8460925	-	6278
42028	chrX	8463960	8464001	-	361
42029	chrX	8464332	8464438	-	1098
42030	chrX	8466130	8466132	-	125
42031	chrX	8466206	8466301	-	490
42032	chrX	8466372	8466531	-	18944
42033	chrX	8468234	8468260	-	73
42034	chrX	8468843	8468847	-	246
42035	chrX	8486005	8486064	-	54
42036	chrX	8487548	8487645	-	308
42037	chrX	8492141	8492215	-	201
42038	chrX	8494636	8494716	-	280
42039	chrX	8528308	8528314	-	80
42040	chrX	8528472	8528540	-	356
42041	chrX	8528947	8528986	-	74
42042	chrX	8529470	8529549	-	714
42043	chrX	8545620	8545644	-	53
42044	chrX	8560108	8560264	-	718
42045	chrX	8560873	8560889	-	83
42046	chrX	8565081	8565195	-	1575
42047	chrX	8565378	8565379	-	93
42048	chrX	8570642	8570731	-	302
42049	chrX	8570871	8570955	-	41559
42050	chrX	8573014	8573044	-	142
42051	chrX	8587347	8587406	-	208
42052	chrX	8591593	8591781	-	684
42053	chrX	8595277	8595307	-	213
42054	chrX	8595500	8595627	-	1043
42055	chrX	8617834	8617852	-	218
42056	chrX	8642957	8642976	-	187
42057	chrX	8671273	8671352	-	482
42058	chrX	8689990	8690029	-	1073
42059	chrX	8693413	8693634	-	3752
42060	chrX	8712807	8712866	-	181
42061	chrX	8714091	8714095	-	138
42062	chrX	8714436	8714473	-	202
42063	chrX	8714530	8714692	-	774
42064	chrX	8720252	8720286	-	159
42065	chrX	8730939	8731013	-	122
42066	chrX	8788012	8788081	-	412
42067	chrX	8805786	8805799	-	869
42068	chrX	8866818	8866888	-	135
42069	chrX	8873538	8873539	-	96
42070	chrX	8874022	8874042	-	80
42071	chrX	8874216	8874217	-	54
42072	chrX	8891798	8891806	-	2858
42073	chrX	8897993	8898014	-	355
42074	chrX	8898068	8898077	-	113
42075	chrX	8898264	8898331	-	577
42076	chrX	8899414	8899447	-	74
42077	chrX	8899526	8899598	-	231
42078	chrX	8899870	8899903	-	246
42079	chrX	8900082	8900267	-	1294
42080	chrX	8905058	8905114	-	88
42081	chrX	8905815	8905897	-	218
42082	chrX	8905937	8906016	-	168
42083	chrX	8906100	8906302	-	5311
42084	chrX	8923594	8923856	-	8122
42085	chrX	8974084	8974185	-	387
42086	chrX	8974247	8974255	-	349
42087	chrX	8974422	8974457	-	102
42088	chrX	9048461	9048515	-	172
42089	chrX	9055565	9055566	-	88
42090	chrX	9056300	9056422	-	1835
42091	chrX	9067982	9067983	-	79
42092	chrX	9070038	9070087	-	438
42093	chrX	9070141	9070221	-	3407
42094	chrX	9078485	9078518	-	5948
42095	chrX	9081038	9081043	-	99
42096	chrX	9095020	9095109	-	684
42097	chrX	9096022	9096070	-	103
42098	chrX	9097567	9097630	-	229
42099	chrX	9102134	9102177	-	77
42100	chrX	9103673	9103777	-	782
42101	chrX	9104641	9104727	-	497
42102	chrX	9106519	9106613	-	1085
42103	chrX	9113806	9113851	-	77
42104	chrX	9135032	9135034	-	535
42105	chrX	9140911	9140914	-	571
42106	chrX	9148736	9149136	-	1452
42107	chrX	9149352	9149364	-	92
42108	chrX	9149602	9149604	-	67
42109	chrX	9149655	9149661	-	54
42110	chrX	9153118	9153127	-	97
42111	chrX	9156606	9156748	-	21314
42112	chrX	9158437	9158535	-	2251
42113	chrX	9159009	9159124	-	111
42114	chrX	9159873	9160131	-	13828
42115	chrX	9160925	9161094	-	271
42116	chrX	9161863	9162088	-	879
42117	chrX	9189630	9189703	-	440
42118	chrX	9195779	9195806	-	105
42119	chrX	9196250	9196455	-	13661
42120	chrX	9201814	9201816	-	173
42121	chrX	9210546	9210547	-	114
42122	chrX	9211236	9211310	-	467
42123	chrX	9223271	9223275	-	1778
42124	chrX	9231819	9231851	-	52
42125	chrX	9232080	9232384	-	5469
42126	chrX	9238937	9238948	-	80
42127	chrX	9243452	9243486	-	150
42128	chrX	9247112	9247154	-	97
42129	chrX	9254869	9254928	-	233
42130	chrX	9259657	9259700	-	61
42131	chrX	9260370	9260406	-	99
42132	chrX	9260464	9260505	-	1957
42133	chrX	9260823	9260830	-	242
42134	chrX	9261752	9261788	-	104
42135	chrX	9263094	9263147	-	1457
42136	chrX	9267607	9267777	-	15764
42137	chrX	9267824	9267827	-	54
42138	chrX	9269801	9269831	-	132
42139	chrX	9269919	9269991	-	3775
42140	chrX	9272891	9273015	-	1939
42141	chrX	9276935	9277020	-	538
42142	chrX	9280215	9280274	-	110
42143	chrX	9281395	9281519	-	519
42144	chrX	9283048	9283115	-	607
42145	chrX	9305277	9305278	-	90
42146	chrX	9317411	9317414	-	77
42147	chrX	9318641	9318798	-	534
42148	chrX	9319125	9319244	-	1399
42149	chrX	9330197	9330372	-	484
42150	chrX	9330430	9330597	-	11108
42151	chrX	9356230	9356280	-	1382
42152	chrX	9358096	9358098	-	108
42153	chrX	9472595	9472598	-	75
42154	chrX	9499999	9500033	-	98
42155	chrX	9500102	9500174	-	15713
42156	chrX	9502334	9502338	-	179
42157	chrX	9506545	9506583	-	108
42158	chrX	9506789	9506791	-	124
42159	chrX	9507045	9507048	-	169
42160	chrX	9510638	9510741	-	973
42161	chrX	9519144	9519277	-	476
42162	chrX	9524403	9524434	-	56
42163	chrX	9550831	9550836	-	80
42164	chrX	9553629	9553803	-	3804
42165	chrX	9556543	9556562	-	189
42166	chrX	9557871	9557968	-	627
42167	chrX	9558027	9558465	-	40848
42168	chrX	9559015	9559043	-	157
42169	chrX	9559119	9559123	-	60
42170	chrX	9576171	9576250	-	794
42171	chrX	9576292	9576362	-	1018
42172	chrX	9579923	9579975	-	178
42173	chrX	9605924	9605966	-	218
42174	chrX	9608808	9608889	-	669
42175	chrX	9610891	9610947	-	220
42176	chrX	9631124	9631258	-	682
42177	chrX	9639015	9639038	-	383
42178	chrX	9645935	9645939	-	167
42179	chrX	9650758	9650772	-	127
42180	chrX	9658872	9658900	-	884
42181	chrX	9682237	9682247	-	54
42182	chrX	9682777	9682782	-	704
42183	chrX	9683386	9683418	-	108
42184	chrX	9684127	9684194	-	562
42185	chrX	9685620	9685754	-	491
42186	chrX	9687061	9687105	-	333
42187	chrX	9697071	9697100	-	66
42188	chrX	9728522	9728555	-	173
42189	chrX	9735251	9735277	-	93
42190	chrX	9841741	9841814	-	145
42191	chrX	9875795	9875860	-	565
42192	chrX	9876667	9876672	-	240
42193	chrX	9888501	9888615	-	159
42194	chrX	9930917	9930951	-	8844
42195	chrX	9957429	9957479	-	72
42196	chrX	10070865	10070866	-	214
42197	chrX	10082426	10082521	-	3248
42198	chrX	10085536	10085658	-	449
42199	chrX	10085854	10085884	-	319
42200	chrX	10086128	10086192	-	977
42201	chrX	10111769	10111795	-	63
42202	chrX	10134753	10134947	-	2112
42203	chrX	10207283	10207284	-	89
42204	chrX	10207425	10207482	-	126
42205	chrX	10207723	10207809	-	836
42206	chrX	10210197	10210198	-	302
42207	chrX	10211026	10211104	-	1346
42208	chrX	10212301	10212370	-	664
42209	chrX	10222153	10222208	-	390
42210	chrX	10265256	10265259	-	188
42211	chrX	10278506	10278540	-	120
42212	chrX	10290148	10290181	-	297
42213	chrX	10309128	10309131	-	925
42214	chrX	10324671	10324672	-	120
42215	chrX	10325911	10325969	-	433
42216	chrX	10326149	10326189	-	93
42217	chrX	10329806	10329899	-	1431
42218	chrX	10330832	10330982	-	378
42219	chrX	10331083	10331201	-	297
42220	chrX	10331663	10331866	-	51412
42221	chrX	10337634	10337651	-	98
42222	chrX	10366222	10366272	-	1056
42223	chrX	10371731	10371813	-	175
42224	chrX	10372061	10372096	-	98
42225	chrX	10372524	10372541	-	53
42226	chrX	10372608	10372612	-	72
42227	chrX	10373695	10373787	-	587
42228	chrX	10375065	10375371	-	5919
42229	chrX	10380899	10380990	-	81
42230	chrX	10381371	10381376	-	112
42231	chrX	10381537	10381586	-	153
42232	chrX	10385079	10385143	-	241
42233	chrX	10385730	10385850	-	5594
42234	chrX	10400091	10400225	-	230
42235	chrX	10448884	10448955	-	1541
42236	chrX	10454895	10454896	-	61
42237	chrX	10459169	10459216	-	83
42238	chrX	10460943	10461002	-	265
42239	chrX	10466103	10466107	-	59
42240	chrX	10467601	10467669	-	106
42241	chrX	10468438	10468515	-	90
42242	chrX	10468562	10468703	-	709
42243	chrX	10469331	10469348	-	78
42244	chrX	10473562	10473599	-	690
42245	chrX	10474612	10474713	-	779
42246	chrX	10475349	10475395	-	142
42247	chrX	10477688	10477820	-	262
42248	chrX	10478472	10478564	-	1287
42249	chrX	10486526	10486539	-	345
42250	chrX	10493736	10493737	-	76
42251	chrX	10498699	10498740	-	140
42252	chrX	10506618	10506666	-	101
42253	chrX	10510615	10510678	-	95
42254	chrX	10521625	10521638	-	233
42255	chrX	10546751	10546752	-	77
42256	chrX	10557382	10557387	-	181
42257	chrX	10566323	10566357	-	60
42258	chrX	10566400	10566671	-	35800
42259	chrX	10585421	10585432	-	184
42260	chrX	10591317	10591377	-	145
42261	chrX	10591632	10591792	-	1086
42262	chrX	10591880	10591942	-	106
42263	chrX	10593035	10593052	-	77
42264	chrX	10595713	10595729	-	134
42265	chrX	10601645	10601682	-	143
42266	chrX	10602641	10602751	-	3813
42267	chrX	10604858	10604945	-	105
42268	chrX	10619012	10619068	-	180
42269	chrX	10619623	10619656	-	211
