consensus.cluster	chr	start	end	strand	tpm
46693	chrX	495998	496019	+	254
46694	chrX	496619	496621	+	134
46695	chrX	497044	497046	+	96
46696	chrX	503243	503247	+	233
46697	chrX	503465	503479	+	440
46698	chrX	503713	503772	+	201
46699	chrX	503943	503965	+	321
46700	chrX	504317	504319	+	300
46701	chrX	504475	504495	+	340
46702	chrX	508159	508165	+	68
46703	chrX	508210	508225	+	161
46704	chrX	508413	508474	+	1001
46705	chrX	509090	509091	+	89
46706	chrX	527933	528037	+	833
46707	chrX	528514	528520	+	99
46708	chrX	538884	538892	+	59
46709	chrX	543343	543365	+	55
46710	chrX	561162	561166	+	74
46711	chrX	567540	567541	+	100
46712	chrX	575676	575755	+	165
46713	chrX	584774	584804	+	114
46714	chrX	584919	584931	+	245
46715	chrX	585273	585328	+	225
46716	chrX	606623	606627	+	66
46717	chrX	616757	616795	+	486
46718	chrX	622143	622144	+	84
46719	chrX	622269	622310	+	321
46720	chrX	622808	622845	+	71
46721	chrX	622898	623058	+	17203
46722	chrX	624528	624784	+	12123
46723	chrX	627498	627530	+	177
46724	chrX	627586	627677	+	473
46725	chrX	627994	628022	+	101
46726	chrX	629245	629246	+	219
46727	chrX	629869	629870	+	83
46728	chrX	632210	632226	+	67
46729	chrX	632298	632311	+	320
46730	chrX	632771	632778	+	153
46731	chrX	633468	633471	+	105
46732	chrX	633518	633635	+	919
46733	chrX	643601	643620	+	273
46734	chrX	643751	643762	+	481
46735	chrX	645140	645147	+	600
46736	chrX	646187	646199	+	74
46737	chrX	646266	646410	+	2409
46738	chrX	647970	648177	+	7247
46739	chrX	648556	648601	+	497
46740	chrX	653346	653355	+	140
46741	chrX	657687	657822	+	1527
46742	chrX	657876	657903	+	5234
46743	chrX	658747	658756	+	66
46744	chrX	659056	659088	+	71
46745	chrX	659517	659530	+	303
46746	chrX	669040	669042	+	72
46747	chrX	686996	687074	+	161
46748	chrX	739798	739871	+	254
46749	chrX	740027	740028	+	266
46750	chrX	746103	746104	+	78
46751	chrX	747874	747903	+	332
46752	chrX	748460	748494	+	683
46753	chrX	749047	749090	+	104
46754	chrX	749490	749498	+	186
46755	chrX	754401	754415	+	337
46756	chrX	758690	758734	+	1753
46757	chrX	761805	761807	+	73
46758	chrX	761884	761941	+	6507
46759	chrX	764907	764932	+	263
46760	chrX	765096	765118	+	261
46761	chrX	765219	765319	+	928
46762	chrX	777772	777780	+	160
46763	chrX	778235	778268	+	231
46764	chrX	778505	778513	+	127
46765	chrX	783264	783309	+	929
46766	chrX	784505	784506	+	54
46767	chrX	784785	784820	+	73
46768	chrX	787753	787941	+	2089
46769	chrX	788011	788049	+	160
46770	chrX	788941	788953	+	97
46771	chrX	796166	796252	+	87
46772	chrX	796309	796371	+	1668
46773	chrX	799080	799196	+	1357
46774	chrX	803769	803770	+	70
46775	chrX	805150	805153	+	148
46776	chrX	807140	807149	+	91
46777	chrX	807663	807691	+	215
46778	chrX	807918	808200	+	8388
46779	chrX	827415	827427	+	204
46780	chrX	845153	845303	+	4337
46781	chrX	863057	863200	+	1893
46782	chrX	863377	863407	+	92
46783	chrX	865187	865207	+	63
46784	chrX	876637	876661	+	82
46785	chrX	894578	894580	+	180
46786	chrX	894979	895266	+	32824
46787	chrX	905676	905682	+	59
46788	chrX	905798	905846	+	392
46789	chrX	905909	905929	+	105
46790	chrX	927732	927739	+	104
46791	chrX	928719	928863	+	5252
46792	chrX	930051	930087	+	68
46793	chrX	937494	937506	+	480
46794	chrX	937635	937768	+	2388
46795	chrX	941000	941009	+	113
46796	chrX	942956	943024	+	139
46797	chrX	944208	944218	+	627
46798	chrX	947704	947711	+	68
46799	chrX	990470	990518	+	102
46800	chrX	990558	990570	+	408
46801	chrX	990949	991212	+	2619
46802	chrX	1005178	1005180	+	194
46803	chrX	1012412	1012651	+	10594
46804	chrX	1019962	1019968	+	119
46805	chrX	1028093	1028121	+	225
46806	chrX	1028163	1028361	+	6625
46807	chrX	1033105	1033151	+	225
46808	chrX	1033380	1033403	+	154
46809	chrX	1044157	1044193	+	829
46810	chrX	1045723	1045725	+	69
46811	chrX	1046038	1046046	+	845
46812	chrX	1046351	1046364	+	126
46813	chrX	1046878	1046966	+	481
46814	chrX	1052488	1052633	+	1078
46815	chrX	1088509	1088558	+	6310
46816	chrX	1088792	1088794	+	929
46817	chrX	1112739	1112775	+	410
46818	chrX	1124943	1124945	+	98
46819	chrX	1145646	1145655	+	506
46820	chrX	1145826	1146142	+	28946
46821	chrX	1167207	1167210	+	63
46822	chrX	1172601	1172745	+	4246
46823	chrX	1180065	1180075	+	58
46824	chrX	1180809	1181099	+	17248
46825	chrX	1181855	1181862	+	407
46826	chrX	1182863	1182915	+	58
46827	chrX	1182976	1182993	+	329
46828	chrX	1196121	1196127	+	82
46829	chrX	1196665	1196666	+	63
46830	chrX	1203115	1203162	+	61
46831	chrX	1223385	1223387	+	84
46832	chrX	1227631	1227645	+	662
46833	chrX	1227884	1227891	+	86
46834	chrX	1288744	1288963	+	3768
46835	chrX	1300341	1300342	+	61
46836	chrX	1318688	1318738	+	138
46837	chrX	1328062	1328078	+	617
46838	chrX	1328123	1328128	+	167
46839	chrX	1329297	1329450	+	3425
46840	chrX	1341205	1341207	+	60
46841	chrX	1341363	1341364	+	73
46842	chrX	1342368	1342382	+	298
46843	chrX	1342523	1342539	+	176
46844	chrX	1344326	1344364	+	605
46845	chrX	1344523	1344566	+	157
46846	chrX	1344738	1344772	+	794
46847	chrX	1348117	1348124	+	255
46848	chrX	1353894	1353900	+	118
46849	chrX	1355564	1355568	+	86
46850	chrX	1355750	1355891	+	1245
46851	chrX	1356394	1356479	+	1188
46852	chrX	1370158	1370176	+	208
46853	chrX	1373874	1373889	+	161
46854	chrX	1373948	1373991	+	516
46855	chrX	1374350	1374403	+	277
46856	chrX	1374541	1374556	+	567
46857	chrX	1374683	1374740	+	201
46858	chrX	1378700	1378896	+	4497
46859	chrX	1385930	1385935	+	279
46860	chrX	1391997	1392059	+	186
46861	chrX	1392834	1392848	+	474
46862	chrX	1395757	1395761	+	102
46863	chrX	1397038	1397117	+	408
46864	chrX	1397334	1397342	+	304
46865	chrX	1405974	1405981	+	95
46866	chrX	1406997	1407029	+	201
46867	chrX	1407109	1407137	+	528
46868	chrX	1409878	1409879	+	240
46869	chrX	1413453	1413467	+	275
46870	chrX	1413510	1413635	+	1077
46871	chrX	1413832	1413833	+	77
46872	chrX	1436648	1436687	+	129
46873	chrX	1449435	1449471	+	173
46874	chrX	1451233	1451240	+	62
46875	chrX	1452192	1452194	+	94
46876	chrX	1457003	1457007	+	99
46877	chrX	1460768	1460815	+	73
46878	chrX	1461875	1461879	+	176
46879	chrX	1466058	1466094	+	390
46880	chrX	1468636	1468704	+	850
46881	chrX	1470442	1470485	+	104
46882	chrX	1470530	1470539	+	135
46883	chrX	1470586	1470654	+	1027
46884	chrX	1472145	1472333	+	2820
46885	chrX	1478214	1478220	+	85
46886	chrX	1478434	1478502	+	738
46887	chrX	1480318	1480440	+	1988
46888	chrX	1480501	1480510	+	165
46889	chrX	1481105	1481426	+	11090
46890	chrX	1513141	1513143	+	171
46891	chrX	1515282	1515296	+	369
46892	chrX	1516432	1516435	+	262
46893	chrX	1516549	1516644	+	494
46894	chrX	1517063	1517150	+	409
46895	chrX	1523167	1523173	+	123
46896	chrX	1536708	1536724	+	120
46897	chrX	1664823	1664879	+	652
46898	chrX	1668390	1668465	+	1398
46899	chrX	1673069	1673113	+	1633
46900	chrX	1673658	1673663	+	143
46901	chrX	1690176	1690187	+	233
46902	chrX	1693763	1693843	+	427
46903	chrX	1695874	1695883	+	444
46904	chrX	1710166	1710195	+	201
46905	chrX	1711690	1711703	+	224
46906	chrX	1713565	1713568	+	124
46907	chrX	1727244	1727246	+	60
46908	chrX	1759149	1759150	+	66
46909	chrX	1762733	1762739	+	173
46910	chrX	1774191	1774222	+	149
46911	chrX	1778679	1778699	+	890
46912	chrX	1780886	1780899	+	95
46913	chrX	1781159	1781202	+	91
46914	chrX	1783839	1783902	+	360
46915	chrX	1783992	1784001	+	58
46916	chrX	1790228	1790428	+	14005
46917	chrX	1796920	1796955	+	87
46918	chrX	1806966	1806967	+	160
46919	chrX	1831723	1831735	+	475
46920	chrX	1838417	1838422	+	238
46921	chrX	1842793	1842865	+	142
46922	chrX	1843877	1843946	+	498
46923	chrX	1852567	1852596	+	1991
46924	chrX	1852639	1852891	+	14321
46925	chrX	1853631	1853670	+	563
46926	chrX	1862692	1862695	+	75
46927	chrX	1866717	1866889	+	3879
46928	chrX	1872251	1872256	+	71
46929	chrX	1872362	1872414	+	1242
46930	chrX	1874054	1874102	+	317
46931	chrX	1875821	1875910	+	557
46932	chrX	1875958	1875959	+	72
46933	chrX	1876216	1876247	+	234
46934	chrX	1876287	1876297	+	451
46935	chrX	1876431	1876483	+	1589
46936	chrX	1878951	1879101	+	1684
46937	chrX	1881106	1881228	+	391
46938	chrX	1881271	1881449	+	2697
46939	chrX	1891123	1891158	+	104
46940	chrX	1891199	1891278	+	4691
46941	chrX	1892406	1892409	+	94
46942	chrX	1892640	1892647	+	62
46943	chrX	1892690	1892718	+	929
46944	chrX	1896822	1896824	+	230
46945	chrX	1901903	1901948	+	324
46946	chrX	1902068	1902092	+	333
46947	chrX	1903720	1903739	+	315
46948	chrX	1913092	1913114	+	83
46949	chrX	1915507	1915606	+	583
46950	chrX	1915785	1915788	+	108
46951	chrX	1915934	1915941	+	141
46952	chrX	1915981	1916008	+	871
46953	chrX	1916803	1916828	+	453
46954	chrX	1918492	1918497	+	216
46955	chrX	1919489	1919530	+	100
46956	chrX	1920217	1920243	+	106
46957	chrX	1923042	1923048	+	57
46958	chrX	1923607	1923610	+	118
46959	chrX	1926063	1926064	+	136
46960	chrX	1927373	1927536	+	2076
46961	chrX	1930109	1930120	+	262
46962	chrX	1930359	1930438	+	125
46963	chrX	1930486	1930519	+	483
46964	chrX	1941340	1941546	+	5581
46965	chrX	1988140	1988149	+	335
46966	chrX	2005466	2005515	+	152
46967	chrX	2015153	2015380	+	2981
46968	chrX	2016588	2016630	+	503
46969	chrX	2016695	2016766	+	255
46970	chrX	2017083	2017088	+	304
46971	chrX	2022544	2022653	+	2963
46972	chrX	2022935	2022963	+	153
46973	chrX	2023475	2023491	+	200
46974	chrX	2024622	2024672	+	136
46975	chrX	2052527	2052530	+	100
46976	chrX	2071861	2071867	+	75
46977	chrX	2073692	2073695	+	89
46978	chrX	2074795	2074897	+	2587
46979	chrX	2075901	2075930	+	417
46980	chrX	2078416	2078457	+	917
46981	chrX	2080470	2080478	+	84
46982	chrX	2081727	2081766	+	154
46983	chrX	2092140	2092179	+	174
46984	chrX	2092399	2092420	+	138
46985	chrX	2092560	2092568	+	92
46986	chrX	2093026	2093095	+	193
46987	chrX	2094591	2094602	+	147
46988	chrX	2103027	2103033	+	260
46989	chrX	2112572	2112574	+	76
46990	chrX	2112804	2112955	+	2052
46991	chrX	2113356	2113400	+	84
46992	chrX	2113561	2113674	+	1605
46993	chrX	2114426	2114506	+	1776
46994	chrX	2114623	2114638	+	160
46995	chrX	2116848	2116849	+	198
46996	chrX	2144843	2144944	+	986
46997	chrX	2148432	2148462	+	360
46998	chrX	2148511	2148569	+	2196
46999	chrX	2172057	2172104	+	344
47000	chrX	2172224	2172285	+	528
47001	chrX	2172823	2173140	+	14219
47002	chrX	2173291	2173301	+	390
47003	chrX	2173466	2173467	+	87
47004	chrX	2175756	2175758	+	79
47005	chrX	2178572	2178600	+	70
47006	chrX	2178703	2178736	+	968
47007	chrX	2180974	2180977	+	115
47008	chrX	2182813	2182939	+	702
47009	chrX	2185023	2185269	+	9697
47010	chrX	2186057	2186059	+	64
47011	chrX	2187417	2187513	+	166
47012	chrX	2187563	2187623	+	1420
47013	chrX	2187681	2187728	+	135
47014	chrX	2224776	2224777	+	73
47015	chrX	2230724	2230735	+	173
47016	chrX	2230776	2230791	+	354
47017	chrX	2230859	2230876	+	104
47018	chrX	2231898	2231932	+	203
47019	chrX	2236808	2236969	+	4467
47020	chrX	2237035	2237072	+	367
47021	chrX	2237117	2237126	+	131
47022	chrX	2237223	2237262	+	376
47023	chrX	2237823	2237829	+	200
47024	chrX	2237900	2237902	+	63
47025	chrX	2244632	2244696	+	300
47026	chrX	2244866	2244884	+	77
47027	chrX	2245314	2245315	+	104
47028	chrX	2246040	2246048	+	378
47029	chrX	2264629	2264712	+	541
47030	chrX	2327581	2327609	+	78
47031	chrX	2327782	2327805	+	151
47032	chrX	2328619	2328662	+	124
47033	chrX	2328708	2328952	+	17178
47034	chrX	2330540	2330836	+	30041
47035	chrX	2343740	2343828	+	2210
47036	chrX	2447871	2447875	+	112
47037	chrX	2450472	2450554	+	1444
47038	chrX	2550369	2550373	+	66
47039	chrX	2552259	2552309	+	91
47040	chrX	2554229	2554361	+	828
47041	chrX	2576752	2576770	+	488
47042	chrX	2576998	2577005	+	115
47043	chrX	2583793	2583807	+	768
47044	chrX	2585869	2585871	+	78
47045	chrX	2586133	2586217	+	2562
47046	chrX	2587724	2587734	+	102
47047	chrX	2587843	2587931	+	2203
47048	chrX	2588094	2588228	+	3190
47049	chrX	2588738	2588825	+	3343
47050	chrX	2589382	2589409	+	470
47051	chrX	2592224	2592331	+	2291
47052	chrX	2596041	2596178	+	3580
47053	chrX	2598087	2598217	+	4495
47054	chrX	2598261	2598285	+	135
47055	chrX	2598327	2598374	+	162
47056	chrX	2598505	2598542	+	87
47057	chrX	2598591	2598629	+	369
47058	chrX	2599024	2599034	+	144
47059	chrX	2599097	2599158	+	1256
47060	chrX	2604105	2604108	+	91
47061	chrX	2606593	2606705	+	2528
47062	chrX	2606765	2606827	+	842
47063	chrX	2609045	2609048	+	56
47064	chrX	2633258	2633297	+	159
47065	chrX	2633343	2633357	+	2211
47066	chrX	2633556	2633612	+	548
47067	chrX	2633680	2633697	+	262
47068	chrX	2634872	2634876	+	68
47069	chrX	2641231	2641300	+	560
47070	chrX	2641925	2641955	+	577
47071	chrX	2643196	2643199	+	115
47072	chrX	2643426	2643429	+	226
47073	chrX	2646749	2646750	+	343
47074	chrX	2659152	2659178	+	432
47075	chrX	2674177	2674273	+	2332
47076	chrX	2674688	2674743	+	364
47077	chrX	2674828	2675015	+	3474
47078	chrX	2675413	2675414	+	102
47079	chrX	2675481	2675490	+	697
47080	chrX	2675530	2675636	+	6880
47081	chrX	2676028	2676109	+	145
47082	chrX	2676150	2676170	+	1076
47083	chrX	2676320	2676363	+	3172
47084	chrX	2676533	2676555	+	141
47085	chrX	2676604	2676666	+	2489
47086	chrX	2677645	2677693	+	1098
47087	chrX	2677845	2677846	+	104
47088	chrX	2684366	2684367	+	71
47089	chrX	2692680	2692780	+	259
47090	chrX	2700210	2700325	+	1826
47091	chrX	2700813	2700832	+	796
47092	chrX	2702830	2702841	+	182
47093	chrX	2704138	2704166	+	54
47094	chrX	2704502	2704546	+	239
47095	chrX	2705998	2706131	+	4865
47096	chrX	2706195	2706219	+	254
47097	chrX	2711573	2711665	+	1355
47098	chrX	2717177	2717220	+	209
47099	chrX	2717279	2717660	+	2757
47100	chrX	2719994	2719995	+	51
47101	chrX	2720265	2720271	+	72
47102	chrX	2721078	2721083	+	168
47103	chrX	2723959	2724075	+	123
47104	chrX	2724154	2724170	+	138
47105	chrX	2726573	2726577	+	72
47106	chrX	2727167	2727228	+	133
47107	chrX	2727300	2727607	+	11643
47108	chrX	2730029	2730055	+	828
47109	chrX	2734283	2734403	+	1769
47110	chrX	2737708	2737709	+	57
47111	chrX	2738978	2738980	+	56
47112	chrX	2790014	2790059	+	363
47113	chrX	2790230	2790248	+	132
47114	chrX	2791381	2791396	+	117
47115	chrX	2791582	2791583	+	160
47116	chrX	2793191	2793252	+	327
47117	chrX	2796011	2796053	+	122
47118	chrX	2796714	2796787	+	409
47119	chrX	2810723	2810945	+	8871
47120	chrX	2810994	2811007	+	214
47121	chrX	2811087	2811089	+	56
47122	chrX	2891214	2891252	+	159
47123	chrX	2893878	2894253	+	14272
47124	chrX	2919822	2919824	+	178
47125	chrX	2920050	2920071	+	192
47126	chrX	2923413	2923477	+	1409
47127	chrX	2926912	2926913	+	54
47128	chrX	2932623	2932632	+	99
47129	chrX	2935141	2935143	+	91
47130	chrX	2935829	2935972	+	1475
47131	chrX	2936259	2936269	+	83
47132	chrX	2937104	2937105	+	103
47133	chrX	2938066	2938078	+	385
47134	chrX	2942325	2942330	+	392
47135	chrX	2949108	2949121	+	635
47136	chrX	3039861	3039933	+	348
47137	chrX	3040237	3040261	+	54
47138	chrX	3041838	3041858	+	168
47139	chrX	3080744	3080749	+	95
47140	chrX	3090120	3090121	+	52
47141	chrX	3091752	3091753	+	206
47142	chrX	3128912	3128913	+	124
47143	chrX	3131117	3131130	+	187
47144	chrX	3135475	3135476	+	102
47145	chrX	3171145	3171150	+	132
47146	chrX	3171411	3171412	+	93
47147	chrX	3172017	3172034	+	149
47148	chrX	3175161	3175256	+	15216
47149	chrX	3175949	3175966	+	118
47150	chrX	3176021	3176235	+	14673
47151	chrX	3242914	3242917	+	221
47152	chrX	3258646	3258650	+	139
47153	chrX	3258719	3258790	+	640
47154	chrX	3258877	3258910	+	427
47155	chrX	3289941	3289945	+	237
47156	chrX	3291403	3291404	+	86
47157	chrX	3339261	3339336	+	1093
47158	chrX	3339437	3339641	+	3099
47159	chrX	3340195	3340203	+	191
47160	chrX	3340773	3340854	+	1096
47161	chrX	3341528	3341579	+	481
47162	chrX	3373253	3373256	+	1319
47163	chrX	3373408	3373456	+	373
47164	chrX	3373720	3373724	+	115
47165	chrX	3374951	3374973	+	1342
47166	chrX	3376088	3376097	+	400
47167	chrX	3385787	3385948	+	3134
47168	chrX	3386033	3386047	+	90
47169	chrX	3386577	3386584	+	415
47170	chrX	3387120	3387135	+	423
47171	chrX	3387177	3387194	+	179
47172	chrX	3387253	3387286	+	1267
47173	chrX	3387552	3387568	+	303
47174	chrX	3387615	3387687	+	1766
47175	chrX	3387798	3387869	+	1132
47176	chrX	3387923	3387962	+	228
47177	chrX	3388052	3388068	+	168
47178	chrX	3388113	3388129	+	339
47179	chrX	3388286	3388296	+	249
47180	chrX	3388478	3388488	+	591
47181	chrX	3388858	3388876	+	214
47182	chrX	3389086	3389096	+	596
47183	chrX	3443454	3443462	+	212
47184	chrX	3462033	3462045	+	248
47185	chrX	3462470	3462579	+	1216
47186	chrX	3464127	3464165	+	123
47187	chrX	3473422	3473424	+	99
47188	chrX	3484508	3484559	+	713
47189	chrX	3484603	3484620	+	96
47190	chrX	3485701	3485710	+	188
47191	chrX	3488497	3488588	+	562
47192	chrX	3488629	3488671	+	1967
47193	chrX	3488714	3488715	+	172
47194	chrX	3489175	3489176	+	285
47195	chrX	3489310	3489386	+	234
47196	chrX	3489717	3489722	+	351
47197	chrX	3490349	3490352	+	320
47198	chrX	3509413	3509414	+	115
47199	chrX	3509977	3509981	+	176
47200	chrX	3510497	3510533	+	81
47201	chrX	3510584	3510587	+	72
47202	chrX	3511671	3511672	+	92
47203	chrX	3515570	3515821	+	8541
47204	chrX	3530467	3530482	+	180
47205	chrX	3531382	3531392	+	134
47206	chrX	3537439	3537440	+	86
47207	chrX	3571966	3572001	+	1133
47208	chrX	3574660	3574664	+	221
47209	chrX	3579327	3579402	+	135
47210	chrX	3579514	3579521	+	81
47211	chrX	3671625	3671658	+	71
47212	chrX	3688339	3688354	+	125
47213	chrX	3693022	3693032	+	415
47214	chrX	3693183	3693195	+	299
47215	chrX	3699935	3699953	+	142
47216	chrX	3700877	3701143	+	3798
47217	chrX	3701189	3701198	+	144
47218	chrX	3701314	3701418	+	2861
47219	chrX	3701691	3701698	+	702
47220	chrX	3702226	3702237	+	82
47221	chrX	3702282	3702290	+	264
47222	chrX	3702966	3702974	+	352
47223	chrX	3703339	3703395	+	210
47224	chrX	3703514	3703562	+	248
47225	chrX	3720164	3720212	+	1615
47226	chrX	3721443	3721531	+	843
47227	chrX	3724783	3724786	+	84
47228	chrX	3776399	3776409	+	108
47229	chrX	3780500	3780560	+	1021
47230	chrX	3781269	3781274	+	89
47231	chrX	3786878	3786978	+	2387
47232	chrX	3787655	3787843	+	2120
47233	chrX	3788046	3788049	+	400
47234	chrX	3788159	3788244	+	221
47235	chrX	3788379	3788393	+	376
47236	chrX	3788948	3788950	+	102
47237	chrX	3791640	3791981	+	32685
47238	chrX	3792104	3792238	+	12010
47239	chrX	3792364	3792479	+	13391
47240	chrX	3798998	3799000	+	194
47241	chrX	3800718	3801066	+	17879
47242	chrX	3801204	3801318	+	2186
47243	chrX	3801518	3801572	+	4056
47244	chrX	3826733	3826758	+	264
47245	chrX	3831345	3831546	+	1939
47246	chrX	3872522	3872523	+	540
47247	chrX	3873153	3873176	+	706
47248	chrX	3873339	3873363	+	906
47249	chrX	3877055	3877066	+	239
47250	chrX	3878765	3878821	+	2948
47251	chrX	3880369	3880372	+	207
47252	chrX	3882485	3882537	+	672
47253	chrX	3882607	3882611	+	129
47254	chrX	3882754	3882970	+	3325
47255	chrX	3890477	3890490	+	105
47256	chrX	3910355	3910440	+	364
47257	chrX	3913252	3913312	+	379
47258	chrX	3933930	3933935	+	483
47259	chrX	3935527	3935546	+	102
47260	chrX	3939857	3939864	+	73
47261	chrX	3939994	3940015	+	87
47262	chrX	3940444	3940493	+	490
47263	chrX	3944099	3944224	+	559
47264	chrX	3945169	3945178	+	127
47265	chrX	3948417	3948419	+	124
47266	chrX	3949186	3949372	+	2949
47267	chrX	3949482	3949545	+	9942
47268	chrX	3953018	3953133	+	3592
47269	chrX	3953436	3953574	+	7165
47270	chrX	3953771	3953858	+	244
47271	chrX	3953901	3953923	+	414
47272	chrX	3954007	3954036	+	340
47273	chrX	3954084	3954139	+	2729
47274	chrX	3954555	3954650	+	2057
47275	chrX	3954921	3955063	+	3750
47276	chrX	3955121	3955161	+	183
47277	chrX	3955312	3955460	+	1934
47278	chrX	3964819	3964820	+	55
47279	chrX	3968647	3968669	+	121
47280	chrX	3969039	3969061	+	77
47281	chrX	3972116	3972142	+	164
47282	chrX	4001681	4001697	+	340
47283	chrX	4012548	4012551	+	104
47284	chrX	4052910	4052918	+	62
47285	chrX	4076292	4076297	+	104
47286	chrX	4087177	4087178	+	105
47287	chrX	4087595	4087605	+	61
47288	chrX	4088649	4088651	+	72
47289	chrX	4091090	4091240	+	576
47290	chrX	4091502	4091523	+	73
47291	chrX	4091784	4091787	+	88
47292	chrX	4092088	4092128	+	199
47293	chrX	4094770	4094826	+	110
47294	chrX	4100761	4100762	+	56
47295	chrX	4101879	4102099	+	3324
47296	chrX	4102637	4102665	+	85
47297	chrX	4102966	4103022	+	540
47298	chrX	4105762	4105825	+	1221
47299	chrX	4106229	4106268	+	19267
47300	chrX	4110159	4110234	+	472
47301	chrX	4110516	4110517	+	170
47302	chrX	4110635	4110640	+	375
47303	chrX	4110689	4110990	+	121073
47304	chrX	4113500	4113527	+	110
47305	chrX	4114767	4114953	+	3651
47306	chrX	4117714	4117718	+	371
47307	chrX	4118401	4118410	+	285
47308	chrX	4118956	4119011	+	272
47309	chrX	4119071	4119085	+	545
47310	chrX	4123085	4123089	+	181
47311	chrX	4126159	4126165	+	472
